1,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,122.0,117.0,1,0.0,0.0,0,81.33333333333333,58.5
0,129.0,100.0,0,113.0,94.0,1,117.33333333333333,108.66666666666667
0,0.0,0.0,0,113.0,104.0,0,52.0,75.33333333333333
0,117.0,88.0,0,109.0,91.0,0,108.33333333333333,102.0
1,96.0,108.0,0,91.0,109.0,0,102.5,99.5
1,130.0,121.0,0,117.0,122.0,0,127.33333333333333,117.0
1,94.0,113.0,0,103.0,97.0,0,94.0,108.0
0,107.0,96.0,0,108.0,96.0,0,103.33333333333333,104.0
0,114.0,120.0,0,121.0,130.0,0,122.0,120.66666666666667
1,120.0,114.0,0,104.0,113.0,0,117.66666666666667,109.0
0,100.0,129.0,0,102.0,107.0,0,100.0,115.5
0,114.0,99.0,0,97.0,103.0,0,110.33333333333333,97.0
0,110.5,111.0,0,102.0,93.5,1,104.83333333333333,102.0
1,102.0,98.0,0,88.0,117.0,0,109.5,93.0
1,89.0,108.0,1,105.5,89.5,1,89.0,105.5
1,110.0,108.0,1,96.0,107.0,0,109.0,102.0
1,112.0,112.0,1,105.0,99.0,0,107.66666666666667,105.0
1,108.0,114.5,1,115.5,97.0,0,104.33333333333333,115.16666666666667
0,109.5,109.0,0,107.0,102.0,0,107.0,107.0
1,98.0,102.0,0,103.5,98.0,0,98.0,103.0
1,100.0,101.0,0,114.0,106.0,0,100.0,109.66666666666667
0,109.66666666666667,91.0,1,99.5,96.5,0,105.27777777777779,96.66666666666667
1,103.0,107.5,1,99.5,95.5,0,100.5,99.5
0,111.0,121.5,0,102.0,113.0,0,111.0,111.75
1,104.5,105.0,0,108.0,103.5,0,104.16666666666667,107.0
1,109.5,118.0,0,110.0,109.0,0,109.33333333333333,110.0
1,99.0,114.0,0,103.0,104.5,1,99.0,108.5
1,104.33333333333333,99.66666666666667,0,109.0,85.5,0,98.05555555555554,105.8888888888889
0,111.5,100.0,0,109.33333333333333,108.66666666666667,0,110.55555555555556,106.22222222222221
1,110.0,108.5,0,100.0,92.5,0,104.16666666666667,100.0
1,101.33333333333333,110.66666666666667,1,101.0,90.5,1,97.72222222222221,101.0
1,104.33333333333333,103.33333333333333,0,105.33333333333333,92.66666666666667,0,100.44444444444444,104.66666666666667
1,101.66666666666667,107.66666666666667,0,108.33333333333333,114.0,0,107.83333333333334,108.1111111111111
0,92.33333333333333,107.0,0,84.5,103.5,0,97.91666666666666,95.75
1,102.0,101.25,1,99.33333333333333,99.66666666666667,0,101.22222222222223,99.33333333333333
1,99.5,110.5,0,99.0,91.33333333333333,0,96.77777777777777,104.75
0,96.33333333333333,104.33333333333333,0,98.33333333333333,109.0,0,102.66666666666666,98.33333333333333
1,106.0,104.0,0,100.5,104.0,0,105.33333333333333,100.5
0,91.66666666666667,96.66666666666667,0,108.75,93.0,0,91.66666666666667,104.72222222222223
0,109.33333333333333,114.33333333333333,0,111.33333333333333,110.33333333333333,0,109.33333333333333,111.33333333333333
0,101.66666666666667,95.66666666666667,0,101.0,113.0,0,107.33333333333334,99.22222222222223
1,90.0,103.33333333333333,1,100.66666666666667,97.0,0,90.0,100.66666666666667
1,99.75,90.75,1,104.0,111.0,0,105.375,99.58333333333333
0,108.25,109.5,1,96.0,107.66666666666667,1,108.05555555555556,102.75
0,103.25,109.5,1,108.0,88.66666666666667,0,98.3888888888889,108.0
1,102.0,111.0,1,99.5,107.0,1,102.0,105.25
1,113.66666666666667,96.0,0,108.33333333333333,106.66666666666667,0,111.33333333333333,104.22222222222221
1,103.66666666666667,109.66666666666667,0,95.25,95.25,1,100.86111111111113,102.45833333333334
1,109.5,114.5,1,100.5,112.0,0,109.5,107.5
0,109.66666666666667,101.0,0,106.0,93.0,0,104.11111111111113,104.33333333333333
1,100.8,102.6,0,95.0,105.5,0,100.8,95.0
1,110.0,112.5,0,101.5,106.5,0,108.83333333333333,107.0
1,108.0,105.0,1,111.0,99.5,0,105.16666666666667,109.0
0,107.33333333333333,107.33333333333333,0,105.66666666666667,96.0,0,103.55555555555554,105.66666666666667
1,103.5,96.5,1,113.75,111.75,0,103.5,108.0
1,110.0,97.25,0,101.66666666666667,113.0,0,110.0,100.19444444444446
